unique_id,rmortTB,fchild,fadult,felderly,vchild,vadult,velderly,rchild,radult,relderly,pchild,padult,pelderly,ds_n,dr_n,dr_nelderly,ds_nelderly,omega,CDRscale,CDRscaleE,uiscaleC,uiscaleA,uiscaleE,DS_neta,DR_ts,x,e,xi_init,xi_ptr,nt_dst_prob,pt_dst_prob,ptdr_r,mdt_loss_param,nt_nid_prob,pt_nid_prob
man_quad_1,0.068248318190739,0.107297252613239,0.746954733926129,0.539255134271178,0.000245887885055,0.000272496056495,0.004351379545079,0.011,0.011,0.011,0.017324633016831,0.154728769168213,0.34581064814644,0.179504458249174,0.154136166197811,0.129929821437001,0.162837301946898,0.010028509286794,0.975229013793134,0.613969610664799,-0.924703326506098,-0.978914219479422,-0.962824881536802,0.490792951737065,0.5,0.250202246969248,0.694861655390837,0.0119,4.999,0.02,0.04,0.069,0.95,0.011,0.015
man_quad_1,0.068248318190739,0.107297252613239,0.746954733926129,0.539255134271178,0.000245887885055,0.000272496056495,0.004351379545079,0.011,0.011,0.011,0.017324633016831,0.154728769168213,0.34581064814644,0.179504458249174,0.154136166197811,0.129929821437001,0.162837301946898,0.010028509286794,0.975229013793134,0.613969610664799,-0.924703326506098,-0.978914219479422,-0.962824881536802,0.490792951737065,0.5,0.250202246969248,0.694861655390837,0.0119,4.999,0.02,0.04,0.069,0.95,0.011,0.015
man_quad_1,0.068248318190739,0.107297252613239,0.746954733926129,0.539255134271178,0.000245887885055,0.000272496056495,0.004351379545079,0.011,0.011,0.011,0.017324633016831,0.154728769168213,0.34581064814644,0.179504458249174,0.154136166197811,0.129929821437001,0.162837301946898,0.010028509286794,0.975229013793134,0.613969610664799,-0.924703326506098,-0.978914219479422,-0.962824881536802,0.490792951737065,0.5,0.250202246969248,0.694861655390837,0.0119,4.999,0.02,0.04,0.069,0.95,0.011,0.015
man_quad_1,0.068248318190739,0.107297252613239,0.746954733926129,0.539255134271178,0.000245887885055,0.000272496056495,0.004351379545079,0.011,0.011,0.011,0.017324633016831,0.154728769168213,0.34581064814644,0.179504458249174,0.154136166197811,0.129929821437001,0.162837301946898,0.010028509286794,0.975229013793134,0.613969610664799,-0.924703326506098,-0.978914219479422,-0.962824881536802,0.490792951737065,0.5,0.250202246969248,0.694861655390837,0.0119,4.999,0.02,0.04,0.069,0.95,0.011,0.015
man_quad_1,0.068248318190739,0.107297252613239,0.746954733926129,0.539255134271178,0.000245887885055,0.000272496056495,0.004351379545079,0.011,0.011,0.011,0.017324633016831,0.154728769168213,0.34581064814644,0.179504458249174,0.154136166197811,0.129929821437001,0.162837301946898,0.010028509286794,0.975229013793134,0.613969610664799,-0.924703326506098,-0.978914219479422,-0.962824881536802,0.490792951737065,0.5,0.250202246969248,0.694861655390837,0.0119,4.999,0.02,0.04,0.069,0.95,0.011,0.015
man_quad_1,0.068248318190739,0.107297252613239,0.746954733926129,0.539255134271178,0.000245887885055,0.000272496056495,0.004351379545079,0.011,0.011,0.011,0.017324633016831,0.154728769168213,0.34581064814644,0.179504458249174,0.154136166197811,0.129929821437001,0.162837301946898,0.010028509286794,0.975229013793134,0.613969610664799,-0.924703326506098,-0.978914219479422,-0.962824881536802,0.490792951737065,0.5,0.250202246969248,0.694861655390837,0.0119,4.999,0.02,0.04,0.069,0.95,0.011,0.015
man_quad_1,0.068248318190739,0.107297252613239,0.746954733926129,0.539255134271178,0.000245887885055,0.000272496056495,0.004351379545079,0.011,0.011,0.011,0.017324633016831,0.154728769168213,0.34581064814644,0.179504458249174,0.154136166197811,0.129929821437001,0.162837301946898,0.010028509286794,0.975229013793134,0.613969610664799,-0.924703326506098,-0.978914219479422,-0.962824881536802,0.490792951737065,0.5,0.250202246969248,0.694861655390837,0.0119,4.999,0.02,0.04,0.069,0.95,0.011,0.015
man_quad_1,0.068248318190739,0.107297252613239,0.746954733926129,0.539255134271178,0.000245887885055,0.000272496056495,0.004351379545079,0.011,0.011,0.011,0.017324633016831,0.154728769168213,0.34581064814644,0.179504458249174,0.154136166197811,0.129929821437001,0.162837301946898,0.010028509286794,0.975229013793134,0.613969610664799,-0.924703326506098,-0.978914219479422,-0.962824881536802,0.490792951737065,0.5,0.250202246969248,0.694861655390837,0.0119,4.999,0.02,0.04,0.069,0.95,0.011,0.015
man_quad_1,0.068248318190739,0.107297252613239,0.746954733926129,0.539255134271178,0.000245887885055,0.000272496056495,0.004351379545079,0.011,0.011,0.011,0.017324633016831,0.154728769168213,0.34581064814644,0.179504458249174,0.154136166197811,0.129929821437001,0.162837301946898,0.010028509286794,0.975229013793134,0.613969610664799,-0.924703326506098,-0.978914219479422,-0.962824881536802,0.490792951737065,0.5,0.250202246969248,0.694861655390837,0.0119,4.999,0.02,0.04,0.069,0.95,0.011,0.015
man_quad_1,0.068248318190739,0.107297252613239,0.746954733926129,0.539255134271178,0.000245887885055,0.000272496056495,0.004351379545079,0.011,0.011,0.011,0.017324633016831,0.154728769168213,0.34581064814644,0.179504458249174,0.154136166197811,0.129929821437001,0.162837301946898,0.010028509286794,0.975229013793134,0.613969610664799,-0.924703326506098,-0.978914219479422,-0.962824881536802,0.490792951737065,0.5,0.250202246969248,0.694861655390837,0.0119,4.999,0.02,0.04,0.069,0.95,0.011,0.015
man_quad_1,0.068248318190739,0.107297252613239,0.746954733926129,0.539255134271178,0.000245887885055,0.000272496056495,0.004351379545079,0.011,0.011,0.011,0.017324633016831,0.154728769168213,0.34581064814644,0.179504458249174,0.154136166197811,0.129929821437001,0.162837301946898,0.010028509286794,0.975229013793134,0.613969610664799,-0.924703326506098,-0.978914219479422,-0.962824881536802,0.490792951737065,0.5,0.250202246969248,0.694861655390837,0.0119,4.999,0.02,0.04,0.069,0.95,0.011,0.015
man_quad_1,0.068248318190739,0.107297252613239,0.746954733926129,0.539255134271178,0.000245887885055,0.000272496056495,0.004351379545079,0.011,0.011,0.011,0.017324633016831,0.154728769168213,0.34581064814644,0.179504458249174,0.154136166197811,0.129929821437001,0.162837301946898,0.010028509286794,0.975229013793134,0.613969610664799,-0.924703326506098,-0.978914219479422,-0.962824881536802,0.490792951737065,0.5,0.250202246969248,0.694861655390837,0.0119,4.999,0.02,0.04,0.069,0.95,0.011,0.015
man_quad_1,0.068248318190739,0.107297252613239,0.746954733926129,0.539255134271178,0.000245887885055,0.000272496056495,0.004351379545079,0.011,0.011,0.011,0.017324633016831,0.154728769168213,0.34581064814644,0.179504458249174,0.154136166197811,0.129929821437001,0.162837301946898,0.010028509286794,0.975229013793134,0.613969610664799,-0.924703326506098,-0.978914219479422,-0.962824881536802,0.490792951737065,0.5,0.250202246969248,0.694861655390837,0.0119,4.999,0.02,0.04,0.069,0.95,0.011,0.015
man_quad_1,0.068248318190739,0.107297252613239,0.746954733926129,0.539255134271178,0.000245887885055,0.000272496056495,0.004351379545079,0.011,0.011,0.011,0.017324633016831,0.154728769168213,0.34581064814644,0.179504458249174,0.154136166197811,0.129929821437001,0.162837301946898,0.010028509286794,0.975229013793134,0.613969610664799,-0.924703326506098,-0.978914219479422,-0.962824881536802,0.490792951737065,0.5,0.250202246969248,0.694861655390837,0.0119,4.999,0.02,0.04,0.069,0.95,0.011,0.015
man_quad_1,0.068248318190739,0.107297252613239,0.746954733926129,0.539255134271178,0.000245887885055,0.000272496056495,0.004351379545079,0.011,0.011,0.011,0.017324633016831,0.154728769168213,0.34581064814644,0.179504458249174,0.154136166197811,0.129929821437001,0.162837301946898,0.010028509286794,0.975229013793134,0.613969610664799,-0.924703326506098,-0.978914219479422,-0.962824881536802,0.490792951737065,0.5,0.250202246969248,0.694861655390837,0.0119,4.999,0.02,0.04,0.069,0.95,0.011,0.015
man_quad_1,0.068248318190739,0.107297252613239,0.746954733926129,0.539255134271178,0.000245887885055,0.000272496056495,0.004351379545079,0.011,0.011,0.011,0.017324633016831,0.154728769168213,0.34581064814644,0.179504458249174,0.154136166197811,0.129929821437001,0.162837301946898,0.010028509286794,0.975229013793134,0.613969610664799,-0.924703326506098,-0.978914219479422,-0.962824881536802,0.490792951737065,0.5,0.250202246969248,0.694861655390837,0.0119,4.999,0.02,0.04,0.069,0.95,0.011,0.015
man_quad_1,0.068248318190739,0.107297252613239,0.746954733926129,0.539255134271178,0.000245887885055,0.000272496056495,0.004351379545079,0.011,0.011,0.011,0.017324633016831,0.154728769168213,0.34581064814644,0.179504458249174,0.154136166197811,0.129929821437001,0.162837301946898,0.010028509286794,0.975229013793134,0.613969610664799,-0.924703326506098,-0.978914219479422,-0.962824881536802,0.490792951737065,0.5,0.250202246969248,0.694861655390837,0.0119,4.999,0.02,0.04,0.069,0.95,0.011,0.015
man_quad_1,0.068248318190739,0.107297252613239,0.746954733926129,0.539255134271178,0.000245887885055,0.000272496056495,0.004351379545079,0.011,0.011,0.011,0.017324633016831,0.154728769168213,0.34581064814644,0.179504458249174,0.154136166197811,0.129929821437001,0.162837301946898,0.010028509286794,0.975229013793134,0.613969610664799,-0.924703326506098,-0.978914219479422,-0.962824881536802,0.490792951737065,0.5,0.250202246969248,0.694861655390837,0.0119,4.999,0.02,0.04,0.069,0.95,0.011,0.015
man_quad_1,0.068248318190739,0.107297252613239,0.746954733926129,0.539255134271178,0.000245887885055,0.000272496056495,0.004351379545079,0.011,0.011,0.011,0.017324633016831,0.154728769168213,0.34581064814644,0.179504458249174,0.154136166197811,0.129929821437001,0.162837301946898,0.010028509286794,0.975229013793134,0.613969610664799,-0.924703326506098,-0.978914219479422,-0.962824881536802,0.490792951737065,0.5,0.250202246969248,0.694861655390837,0.0119,4.999,0.02,0.04,0.069,0.95,0.011,0.015
man_quad_1,0.068248318190739,0.107297252613239,0.746954733926129,0.539255134271178,0.000245887885055,0.000272496056495,0.004351379545079,0.011,0.011,0.011,0.017324633016831,0.154728769168213,0.34581064814644,0.179504458249174,0.154136166197811,0.129929821437001,0.162837301946898,0.010028509286794,0.975229013793134,0.613969610664799,-0.924703326506098,-0.978914219479422,-0.962824881536802,0.490792951737065,0.5,0.250202246969248,0.694861655390837,0.0119,4.999,0.02,0.04,0.069,0.95,0.011,0.015
man_quad_1,0.068248318190739,0.107297252613239,0.746954733926129,0.539255134271178,0.000245887885055,0.000272496056495,0.004351379545079,0.011,0.011,0.011,0.017324633016831,0.154728769168213,0.34581064814644,0.179504458249174,0.154136166197811,0.129929821437001,0.162837301946898,0.010028509286794,0.975229013793134,0.613969610664799,-0.924703326506098,-0.978914219479422,-0.962824881536802,0.490792951737065,0.5,0.250202246969248,0.694861655390837,0.0119,4.999,0.02,0.04,0.069,0.95,0.011,0.015
man_quad_1,0.068248318190739,0.107297252613239,0.746954733926129,0.539255134271178,0.000245887885055,0.000272496056495,0.004351379545079,0.011,0.011,0.011,0.017324633016831,0.154728769168213,0.34581064814644,0.179504458249174,0.154136166197811,0.129929821437001,0.162837301946898,0.010028509286794,0.975229013793134,0.613969610664799,-0.924703326506098,-0.978914219479422,-0.962824881536802,0.490792951737065,0.5,0.250202246969248,0.694861655390837,0.0119,4.999,0.02,0.04,0.069,0.95,0.011,0.015
man_quad_1,0.068248318190739,0.107297252613239,0.746954733926129,0.539255134271178,0.000245887885055,0.000272496056495,0.004351379545079,0.011,0.011,0.011,0.017324633016831,0.154728769168213,0.34581064814644,0.179504458249174,0.154136166197811,0.129929821437001,0.162837301946898,0.010028509286794,0.975229013793134,0.613969610664799,-0.924703326506098,-0.978914219479422,-0.962824881536802,0.490792951737065,0.5,0.250202246969248,0.694861655390837,0.0119,4.999,0.02,0.04,0.069,0.95,0.011,0.015
man_quad_1,0.068248318190739,0.107297252613239,0.746954733926129,0.539255134271178,0.000245887885055,0.000272496056495,0.004351379545079,0.011,0.011,0.011,0.017324633016831,0.154728769168213,0.34581064814644,0.179504458249174,0.154136166197811,0.129929821437001,0.162837301946898,0.010028509286794,0.975229013793134,0.613969610664799,-0.924703326506098,-0.978914219479422,-0.962824881536802,0.490792951737065,0.5,0.250202246969248,0.694861655390837,0.0119,4.999,0.02,0.04,0.069,0.95,0.011,0.015
man_quad_1,0.068248318190739,0.107297252613239,0.746954733926129,0.539255134271178,0.000245887885055,0.000272496056495,0.004351379545079,0.011,0.011,0.011,0.017324633016831,0.154728769168213,0.34581064814644,0.179504458249174,0.154136166197811,0.129929821437001,0.162837301946898,0.010028509286794,0.975229013793134,0.613969610664799,-0.924703326506098,-0.978914219479422,-0.962824881536802,0.490792951737065,0.5,0.250202246969248,0.694861655390837,0.0119,4.999,0.02,0.04,0.069,0.95,0.011,0.015
man_quad_1,0.068248318190739,0.107297252613239,0.746954733926129,0.539255134271178,0.000245887885055,0.000272496056495,0.004351379545079,0.011,0.011,0.011,0.017324633016831,0.154728769168213,0.34581064814644,0.179504458249174,0.154136166197811,0.129929821437001,0.162837301946898,0.010028509286794,0.975229013793134,0.613969610664799,-0.924703326506098,-0.978914219479422,-0.962824881536802,0.490792951737065,0.5,0.250202246969248,0.694861655390837,0.0119,4.999,0.02,0.04,0.069,0.95,0.011,0.015
man_quad_1,0.068248318190739,0.107297252613239,0.746954733926129,0.539255134271178,0.000245887885055,0.000272496056495,0.004351379545079,0.011,0.011,0.011,0.017324633016831,0.154728769168213,0.34581064814644,0.179504458249174,0.154136166197811,0.129929821437001,0.162837301946898,0.010028509286794,0.975229013793134,0.613969610664799,-0.924703326506098,-0.978914219479422,-0.962824881536802,0.490792951737065,0.5,0.250202246969248,0.694861655390837,0.0119,4.999,0.02,0.04,0.069,0.95,0.011,0.015
man_quad_1,0.068248318190739,0.107297252613239,0.746954733926129,0.539255134271178,0.000245887885055,0.000272496056495,0.004351379545079,0.011,0.011,0.011,0.017324633016831,0.154728769168213,0.34581064814644,0.179504458249174,0.154136166197811,0.129929821437001,0.162837301946898,0.010028509286794,0.975229013793134,0.613969610664799,-0.924703326506098,-0.978914219479422,-0.962824881536802,0.490792951737065,0.5,0.250202246969248,0.694861655390837,0.0119,4.999,0.02,0.04,0.069,0.95,0.011,0.015
man_quad_1,0.068248318190739,0.107297252613239,0.746954733926129,0.539255134271178,0.000245887885055,0.000272496056495,0.004351379545079,0.011,0.011,0.011,0.017324633016831,0.154728769168213,0.34581064814644,0.179504458249174,0.154136166197811,0.129929821437001,0.162837301946898,0.010028509286794,0.975229013793134,0.613969610664799,-0.924703326506098,-0.978914219479422,-0.962824881536802,0.490792951737065,0.5,0.250202246969248,0.694861655390837,0.0119,4.999,0.02,0.04,0.069,0.95,0.011,0.015
man_quad_1,0.068248318190739,0.107297252613239,0.746954733926129,0.539255134271178,0.000245887885055,0.000272496056495,0.004351379545079,0.011,0.011,0.011,0.017324633016831,0.154728769168213,0.34581064814644,0.179504458249174,0.154136166197811,0.129929821437001,0.162837301946898,0.010028509286794,0.975229013793134,0.613969610664799,-0.924703326506098,-0.978914219479422,-0.962824881536802,0.490792951737065,0.5,0.250202246969248,0.694861655390837,0.0119,4.999,0.02,0.04,0.069,0.95,0.011,0.015
